match_id,team,opponent,venue,city,toss_winner,toss_decision,innings,player_name,role,runs,balls_faced,strike_rate,fours,sixes,wickets,overs_bowled,economy,match_result,player_of_match
2064,MI,CSK,Kotla,Chennai,DC,Bowl,2,Player_55,Batsman,40,33,121.21212121212122,4,5,1,1.2,8.32,Loss,Yes
2065,CSK,RCB,Wankhede,Bangalore,DC,Bowl,2,Player_280,All-rounder,136,88,154.54545454545453,6,4,1,3.7,9.77,Win,No
2066,PBKS,DC,Wankhede,Kolkata,LSG,Bowl,1,Player_177,All-rounder,53,39,135.8974358974359,5,2,2,1.5,7.91,Win,No
2067,RCB,KKR,Eden Gardens,Delhi,GT,Bowl,1,Player_284,Bowler,20,17,117.64705882352942,3,1,0,1.5,,Win,Yes
2068,RCB,SRH,Chepauk,Chennai,SRH,Bat,2,Player_101,Bowler,39,33,118.18181818181819,2,5,0,1.5,10.53,Win,No
2069,PBKS,CSK,Chinnaswamy,Chennai,GT,Bat,2,Player_187,All-rounder,32,27,118.5185185185185,6,0,4,2.3,8.22,Win,Yes
2070,DC,RCB,Kotla,Chennai,SRH,Bat,2,Player_153,Batsman,72,58,124.13793103448276,7,3,4,1.0,5.51,Loss,Yes
2071,RCB,GT,Chinnaswamy,Chennai,DC,Bat,1,Player_81,Bowler,5,5,100.0,0,0,2,0.9,8.23,Loss,Yes
2072,CSK,GT,Kotla,Mumbai,LSG,Bat,1,Player_173,All-rounder,74,73,101.36986301369863,8,0,1,3.2,5.52,Loss,No
2073,CSK,KKR,Wankhede,Bangalore,RR,Bat,2,Player_87,Batsman,26,18,144.44444444444443,6,3,3,0.8,7.94,Loss,Yes
2074,MI,PBKS,Chinnaswamy,Kolkata,MI,Bowl,2,Player_276,Batsman,101,85,118.82352941176471,3,1,3,3.7,10.02,Loss,Yes
2075,RCB,RR,Wankhede,Kolkata,RCB,Bat,2,Player_324,Batsman,94,61,154.0983606557377,5,5,3,2.1,9.23,Loss,Yes
2076,SRH,CSK,Kotla,Kolkata,GT,Bat,1,Player_313,Bowler,28,29,,6,4,0,3.7,8.61,Win,Yes
2077,RR,CSK,Kotla,Delhi,MI,Bowl,2,Player_181,Bowler,14,19,73.68421052631578,2,1,2,2.7,4.95,Win,Yes
2078,LSG,GT,Wankhede,Kolkata,GT,Bowl,2,Player_50,All-rounder,44,47,93.61702127659575,9,2,0,1.5,9.95,Win,No
2079,SRH,LSG,Eden Gardens,Mumbai,SRH,Bat,1,Player_205,Batsman,26,39,66.66666666666666,5,4,3,1.8,6.94,Loss,Yes
2080,RCB,MI,Chepauk,Delhi,CSK,Bat,1,Player_101,Batsman,44,66,66.66666666666666,4,2,0,0.8,9.43,Win,No
2081,DC,RCB,Wankhede,Kolkata,MI,Bat,1,Player_155,All-rounder,87,59,147.45762711864407,1,1,4,1.2,,Loss,Yes
2082,PBKS,RCB,Wankhede,Delhi,SRH,Bat,2,Player_141,Bowler,23,22,104.54545454545455,5,3,2,3.8,10.14,Loss,Yes
2083,LSG,KKR,Wankhede,Bangalore,RR,Bat,2,Player_159,Bowler,100,86,116.27906976744187,0,0,2,1.8,5.09,Loss,Yes
2084,DC,KKR,Chinnaswamy,Mumbai,KKR,Bat,2,Player_305,All-rounder,75,72,104.16666666666667,7,1,2,3.8,6.74,Loss,Yes
2085,PBKS,MI,Chinnaswamy,Delhi,KKR,Bowl,1,Player_260,Batsman,15,17,88.23529411764706,1,1,1,2.7,7.39,Win,No
2086,GT,KKR,Chepauk,Chennai,PBKS,Bowl,2,Player_334,Bowler,51,42,121.42857142857142,2,5,4,0.8,9.77,Win,Yes
2087,KKR,GT,Kotla,Delhi,PBKS,Bowl,1,Player_25,All-rounder,47,36,130.55555555555557,2,1,3,2.3,9.67,Loss,No
2088,GT,MI,Kotla,Chennai,RCB,Bowl,1,Player_76,Batsman,45,35,128.57142857142858,2,2,2,1.4,4.55,Loss,No
2089,RR,CSK,Kotla,Mumbai,GT,Bowl,1,Player_217,Batsman,44,43,102.32558139534885,7,3,2,2.2,9.98,Loss,No
2090,MI,PBKS,Eden Gardens,Kolkata,MI,Bat,2,Player_151,Bowler,49,47,104.25531914893618,1,4,0,0.5,,Loss,No
2091,DC,GT,Chepauk,Chennai,GT,Bat,1,Player_304,All-rounder,52,70,74.28571428571429,9,5,4,1.7,4.62,Win,Yes
2092,MI,GT,Kotla,Kolkata,LSG,Bat,2,Player_319,Batsman,41,58,70.6896551724138,3,3,0,2.6,6.26,Loss,No
2093,GT,RR,Eden Gardens,Mumbai,RCB,Bowl,1,Player_180,Bowler,22,25,88.0,3,3,3,1.5,5.11,Loss,No
2094,MI,CSK,Kotla,Bangalore,SRH,Bowl,2,Player_187,Bowler,10,10,100.0,2,1,4,3.8,6.17,Loss,No
2095,RR,CSK,Kotla,Delhi,MI,Bowl,1,Player_134,Batsman,72,64,112.5,6,3,3,2.4,8.21,Win,No
2096,GT,KKR,Kotla,Kolkata,RR,Bat,1,Player_209,Bowler,49,63,77.77777777777779,5,2,0,3.8,9.7,Loss,Yes
2097,GT,DC,Wankhede,Delhi,KKR,Bat,1,Player_295,Batsman,62,53,116.98113207547169,9,1,4,1.8,7.04,Loss,No
2098,DC,RCB,Chepauk,Delhi,PBKS,Bat,1,Player_304,Bowler,26,40,65.0,3,4,1,2.3,9.66,Loss,Yes
2099,CSK,GT,Eden Gardens,Chennai,KKR,Bowl,2,Player_292,Batsman,5,7,71.42857142857143,1,0,4,3.2,,Loss,Yes
2100,PBKS,RR,Kotla,Delhi,KKR,Bowl,1,Player_279,Batsman,86,72,119.44444444444444,9,2,4,3.0,5.79,Loss,Yes
2101,LSG,MI,Chepauk,Chennai,CSK,Bat,2,Player_162,Bowler,16,12,133.33333333333331,4,0,1,2.9,7.91,Win,Yes
2102,MI,DC,Wankhede,Chennai,GT,Bat,1,Player_211,Batsman,49,34,144.11764705882354,0,3,4,3.2,9.64,Win,Yes
2103,MI,LSG,Chepauk,Bangalore,GT,Bowl,2,Player_151,Bowler,43,69,,6,2,1,1.5,5.89,Win,No
2104,RR,KKR,Eden Gardens,Bangalore,CSK,Bat,2,Player_336,Batsman,10,17,58.82352941176471,2,1,2,1.4,7.6,Win,No
2105,RR,MI,Wankhede,Kolkata,KKR,Bat,2,Player_13,Bowler,120,79,151.8987341772152,9,5,3,3.6,8.03,Win,No
2106,SRH,GT,Eden Gardens,Kolkata,LSG,Bowl,2,Player_204,Bowler,40,29,137.93103448275863,0,5,0,3.3,9.5,Win,No
2107,MI,SRH,Wankhede,Delhi,GT,Bowl,2,Player_167,All-rounder,85,65,,9,4,0,3.6,7.16,Loss,No
2108,LSG,RR,Wankhede,Mumbai,SRH,Bowl,2,Player_291,All-rounder,43,47,91.48936170212765,1,0,2,0.7,8.75,Loss,No
2109,PBKS,DC,Chinnaswamy,Chennai,PBKS,Bowl,2,Player_101,All-rounder,5,8,62.5,0,0,1,1.3,9.0,Win,No
2110,LSG,SRH,Chinnaswamy,Bangalore,RR,Bowl,2,Player_313,Bowler,33,37,89.1891891891892,6,3,4,2.4,9.77,Loss,No
2111,KKR,SRH,Wankhede,Bangalore,KKR,Bowl,2,Player_222,All-rounder,19,18,105.55555555555556,4,0,4,3.7,5.41,Win,No
2112,RR,SRH,Eden Gardens,Bangalore,CSK,Bowl,2,Player_286,All-rounder,94,82,114.6341463414634,7,4,1,0.7,6.4,Loss,Yes
2113,RR,CSK,Eden Gardens,Bangalore,LSG,Bat,1,Player_274,Bowler,79,75,105.33333333333333,3,5,2,2.1,6.36,Loss,No
2114,DC,SRH,Chinnaswamy,Delhi,KKR,Bat,2,Player_141,Batsman,25,30,83.33333333333334,0,4,0,1.3,5.15,Loss,No
2115,SRH,DC,Eden Gardens,Chennai,RR,Bowl,1,Player_268,All-rounder,59,51,115.68627450980394,7,2,0,2.6,6.96,Loss,Yes
2116,RR,CSK,Eden Gardens,Kolkata,LSG,Bowl,1,Player_143,All-rounder,59,85,69.41176470588235,4,0,4,1.9,9.15,Loss,No
2117,RR,SRH,Chepauk,Delhi,SRH,Bat,2,Player_248,Bowler,101,85,118.82352941176471,3,2,4,2.9,9.32,Win,Yes
2118,GT,DC,Wankhede,Mumbai,PBKS,Bat,1,Player_258,Batsman,82,66,124.24242424242425,3,1,1,3.5,9.11,Win,Yes
2119,KKR,CSK,Kotla,Kolkata,KKR,Bowl,2,Player_236,Batsman,62,61,101.63934426229508,0,4,4,3.1,9.19,Win,Yes
2120,RR,CSK,Eden Gardens,Kolkata,GT,Bowl,2,Player_258,Bowler,125,87,143.67816091954023,3,5,2,2.5,7.36,Loss,No
2121,KKR,RR,Kotla,Delhi,SRH,Bowl,2,Player_67,Bowler,43,28,153.57142857142858,3,3,3,1.9,4.65,Loss,Yes
2122,CSK,KKR,Chinnaswamy,Chennai,GT,Bowl,1,Player_302,Bowler,26,35,74.28571428571429,6,3,3,1.7,4.51,Win,Yes
2123,GT,KKR,Chepauk,Kolkata,DC,Bat,2,Player_94,Batsman,46,63,73.01587301587301,6,4,2,3.8,,Loss,No
2124,GT,RR,Chinnaswamy,Delhi,GT,Bowl,2,Player_277,Bowler,7,5,140.0,1,1,2,2.6,7.58,Loss,No
2125,CSK,DC,Chinnaswamy,Bangalore,DC,Bat,1,Player_168,Bowler,85,57,149.12280701754386,4,5,4,0.6,8.28,Loss,Yes
2126,DC,MI,Chinnaswamy,Delhi,RR,Bat,1,Player_177,Bowler,26,25,104.0,6,1,1,3.2,,Loss,Yes
2127,GT,KKR,Chinnaswamy,Chennai,RR,Bowl,1,Player_259,Bowler,25,17,147.05882352941177,6,0,2,1.9,10.36,Loss,Yes
2128,LSG,KKR,Wankhede,Delhi,CSK,Bowl,1,Player_235,Bowler,28,44,63.63636363636363,0,0,1,3.2,5.43,Loss,Yes
2129,RCB,CSK,Chepauk,Bangalore,LSG,Bowl,2,Player_312,Batsman,72,78,92.3076923076923,0,3,3,0.8,6.35,Win,Yes
2130,CSK,PBKS,Wankhede,Kolkata,RR,Bat,2,Player_314,All-rounder,40,53,75.47169811320755,9,2,4,0.6,4.4,Win,Yes
2131,SRH,RR,Eden Gardens,Delhi,LSG,Bat,2,Player_274,Bowler,62,48,129.16666666666669,5,2,1,1.3,10.48,Loss,Yes
2132,RR,MI,Chepauk,Bangalore,GT,Bowl,1,Player_313,Batsman,14,13,107.6923076923077,3,2,0,3.3,6.72,Loss,No
2133,SRH,DC,Chinnaswamy,Bangalore,RCB,Bat,2,Player_170,All-rounder,23,22,104.54545454545455,5,2,4,1.4,,Win,No
2134,RCB,SRH,Eden Gardens,Chennai,DC,Bowl,1,Player_35,Batsman,8,6,133.33333333333331,2,1,2,3.1,8.8,Loss,No
2135,MI,RCB,Chinnaswamy,Chennai,GT,Bowl,1,Player_222,Bowler,8,11,72.72727272727273,2,1,3,2.5,,Win,No
2136,LSG,DC,Chepauk,Mumbai,LSG,Bat,1,Player_231,Batsman,50,35,142.85714285714286,8,5,3,3.5,6.79,Win,Yes
2137,DC,RCB,Chepauk,Bangalore,KKR,Bowl,2,Player_162,All-rounder,60,81,74.07407407407408,7,4,4,2.8,8.33,Loss,Yes
2138,SRH,KKR,Chinnaswamy,Chennai,LSG,Bat,2,Player_327,Batsman,41,45,91.11111111111111,6,4,3,1.6,6.9,Loss,No
2139,PBKS,LSG,Chinnaswamy,Kolkata,RCB,Bowl,2,Player_145,Batsman,17,27,62.96296296296296,4,2,4,3.9,7.52,Loss,No
2140,RCB,CSK,Eden Gardens,Bangalore,GT,Bowl,2,Player_106,Bowler,45,61,73.77049180327869,4,0,1,1.7,6.5,Win,Yes
2141,RR,LSG,Chinnaswamy,Bangalore,CSK,Bat,2,Player_59,Batsman,21,22,95.45454545454545,1,3,4,3.4,4.4,Loss,Yes
2142,RCB,MI,Chepauk,Kolkata,KKR,Bowl,2,Player_235,Batsman,72,74,97.2972972972973,3,0,4,2.3,9.61,Win,No
2143,RR,PBKS,Eden Gardens,Mumbai,MI,Bat,2,Player_12,All-rounder,40,57,70.17543859649122,2,4,3,3.8,9.2,Loss,No
2144,DC,CSK,Eden Gardens,Delhi,GT,Bowl,1,Player_10,All-rounder,93,81,114.81481481481481,7,4,1,1.1,7.78,Win,Yes
2145,SRH,RR,Eden Gardens,Kolkata,PBKS,Bowl,1,Player_71,All-rounder,64,63,101.58730158730158,5,5,4,4.0,5.63,Win,No
2146,GT,DC,Wankhede,Kolkata,PBKS,Bowl,1,Player_181,Bowler,51,33,154.54545454545453,1,1,2,1.1,5.49,Loss,Yes
2147,KKR,DC,Chinnaswamy,Bangalore,CSK,Bat,2,Player_325,All-rounder,53,46,115.21739130434783,2,4,0,1.7,7.19,Win,No
2148,MI,RCB,Chinnaswamy,Bangalore,SRH,Bowl,1,Player_301,All-rounder,116,89,130.3370786516854,3,4,4,0.9,8.98,Loss,No
2149,DC,KKR,Kotla,Chennai,KKR,Bat,1,Player_163,All-rounder,100,71,140.8450704225352,5,5,4,1.9,9.25,Loss,Yes
2150,GT,RR,Wankhede,Kolkata,LSG,Bat,1,Player_229,All-rounder,6,8,75.0,1,0,4,2.1,7.96,Win,No
2151,SRH,DC,Chepauk,Mumbai,PBKS,Bowl,1,Player_272,Batsman,101,85,118.82352941176471,3,1,3,2.8,6.51,Loss,No
2152,MI,CSK,Chinnaswamy,Mumbai,MI,Bat,1,Player_348,All-rounder,90,70,128.57142857142858,2,1,3,1.5,9.47,Loss,No
2153,MI,CSK,Kotla,Mumbai,LSG,Bat,1,Player_252,All-rounder,15,12,125.0,0,2,4,0.6,5.86,Win,Yes
2154,RCB,MI,Chinnaswamy,Kolkata,KKR,Bowl,1,Player_320,All-rounder,90,86,104.65116279069768,6,4,0,0.5,8.56,Win,Yes
2155,RCB,GT,Chinnaswamy,Chennai,LSG,Bat,1,Player_246,All-rounder,40,40,100.0,7,1,0,2.5,,Win,No
2156,CSK,GT,Chepauk,Chennai,GT,Bowl,2,Player_258,Bowler,75,70,107.14285714285714,0,2,4,2.1,7.87,Win,Yes
2157,DC,LSG,Chepauk,Bangalore,KKR,Bowl,2,Player_224,All-rounder,16,18,88.88888888888889,4,2,4,0.9,7.3,Win,Yes
2158,GT,KKR,Eden Gardens,Delhi,SRH,Bat,1,Player_148,Batsman,89,65,136.92307692307693,2,2,0,1.6,8.38,Win,No
2159,KKR,RR,Eden Gardens,Mumbai,PBKS,Bat,2,Player_286,All-rounder,86,55,156.36363636363637,8,1,1,0.6,5.6,Loss,No
2160,DC,GT,Kotla,Mumbai,DC,Bowl,1,Player_20,Batsman,46,43,106.9767441860465,2,3,3,2.2,5.96,Win,No
2161,PBKS,MI,Chepauk,Chennai,RCB,Bowl,1,Player_77,Batsman,31,28,110.71428571428572,4,4,4,2.6,9.01,Win,Yes
2162,DC,LSG,Wankhede,Mumbai,LSG,Bowl,1,Player_17,All-rounder,21,32,65.625,0,1,4,0.7,9.76,Loss,Yes
2163,KKR,LSG,Kotla,Chennai,RCB,Bowl,1,Player_319,Batsman,42,35,120.0,7,2,4,1.9,4.06,Win,No
2164,RCB,LSG,Chepauk,Mumbai,RCB,Bat,1,Player_1,All-rounder,27,23,117.3913043478261,0,4,1,2.3,9.81,Loss,Yes
2165,LSG,CSK,Chinnaswamy,Chennai,DC,Bowl,1,Player_114,Batsman,73,64,114.0625,0,5,4,2.1,4.82,Win,No
2166,KKR,CSK,Wankhede,Kolkata,CSK,Bowl,2,Player_198,All-rounder,11,14,,0,1,4,1.7,,Loss,Yes
2167,RR,MI,Kotla,Mumbai,KKR,Bat,1,Player_153,Batsman,51,63,80.95238095238095,5,5,3,2.3,7.11,Win,No
2168,CSK,MI,Chepauk,Bangalore,KKR,Bat,1,Player_321,Batsman,71,55,129.0909090909091,9,1,2,1.2,4.47,Win,Yes
2169,CSK,SRH,Eden Gardens,Delhi,RCB,Bat,2,Player_101,Bowler,13,11,118.18181818181819,2,2,4,3.8,6.12,Loss,No
2170,CSK,DC,Eden Gardens,Mumbai,SRH,Bowl,2,Player_248,All-rounder,33,24,137.5,8,0,0,1.4,6.42,Win,Yes
2171,SRH,RCB,Wankhede,Chennai,PBKS,Bowl,2,Player_96,Bowler,47,67,70.1492537313433,0,1,0,1.3,,Loss,Yes
2172,CSK,DC,Chepauk,Chennai,CSK,Bowl,1,Player_345,All-rounder,96,77,124.67532467532467,2,3,1,4.0,9.76,Loss,No
2173,RR,KKR,Wankhede,Delhi,CSK,Bowl,1,Player_333,All-rounder,28,31,90.32258064516128,6,4,3,1.5,6.37,Win,Yes
2174,MI,GT,Kotla,Chennai,RCB,Bat,2,Player_223,Bowler,30,25,120.0,7,4,1,3.2,7.42,Win,No
2175,MI,CSK,Eden Gardens,Mumbai,KKR,Bat,2,Player_211,All-rounder,50,33,151.5151515151515,2,4,2,1.2,7.94,Loss,No
2176,GT,RCB,Chinnaswamy,Bangalore,RCB,Bat,2,Player_273,All-rounder,46,71,64.7887323943662,9,3,4,3.1,7.2,Win,Yes
2177,GT,MI,Chinnaswamy,Mumbai,RCB,Bowl,2,Player_105,All-rounder,116,83,,6,5,4,2.6,9.06,Loss,Yes
2178,RR,DC,Kotla,Mumbai,KKR,Bowl,2,Player_149,Bowler,63,75,84.0,0,1,3,3.8,4.26,Loss,Yes
2179,MI,RR,Kotla,Bangalore,CSK,Bowl,2,Player_45,Batsman,12,12,100.0,0,1,0,1.5,8.16,Loss,No
2180,MI,KKR,Wankhede,Bangalore,GT,Bat,2,Player_294,All-rounder,81,77,105.1948051948052,2,2,1,2.1,8.59,Loss,Yes
2181,KKR,SRH,Chepauk,Bangalore,PBKS,Bat,2,Player_198,All-rounder,117,82,142.6829268292683,2,1,1,2.6,5.55,Win,No
2182,DC,SRH,Wankhede,Mumbai,DC,Bat,2,Player_122,All-rounder,6,5,120.0,1,1,0,1.0,7.81,Win,No
2183,PBKS,RR,Eden Gardens,Delhi,MI,Bat,2,Player_67,All-rounder,35,27,129.62962962962962,4,4,1,3.8,4.8,Win,No
2184,RR,KKR,Eden Gardens,Chennai,RCB,Bowl,2,Player_154,Batsman,54,36,150.0,0,2,4,3.6,5.83,Win,No
2185,MI,CSK,Wankhede,Delhi,MI,Bat,1,Player_148,Bowler,11,12,91.66666666666666,2,1,2,2.3,8.07,Loss,No
2186,RR,PBKS,Chinnaswamy,Delhi,SRH,Bowl,1,Player_316,Bowler,39,34,114.70588235294117,1,1,0,3.8,8.78,Loss,Yes
2187,PBKS,CSK,Wankhede,Delhi,GT,Bowl,1,Player_40,Bowler,105,81,129.62962962962962,0,0,1,4.0,5.69,Loss,No
2188,RR,LSG,Eden Gardens,Delhi,GT,Bowl,2,Player_10,Batsman,19,28,67.85714285714286,3,0,1,3.2,8.05,Win,Yes
2189,CSK,KKR,Wankhede,Delhi,MI,Bat,2,Player_152,Bowler,75,48,,0,0,4,2.4,4.98,Loss,No
2190,KKR,DC,Kotla,Kolkata,SRH,Bowl,2,Player_23,Bowler,54,56,96.42857142857143,1,5,2,3.6,6.17,Win,Yes
2191,LSG,CSK,Chinnaswamy,Kolkata,LSG,Bat,1,Player_285,Bowler,127,88,144.3181818181818,7,4,3,3.3,9.8,Win,Yes
2192,RR,MI,Kotla,Kolkata,PBKS,Bowl,2,Player_29,All-rounder,84,77,,7,2,4,2.4,7.49,Win,No
2193,PBKS,RCB,Chepauk,Delhi,RR,Bowl,2,Player_202,Bowler,51,40,127.49999999999999,3,4,2,2.1,7.15,Win,Yes
2194,KKR,MI,Wankhede,Mumbai,SRH,Bowl,2,Player_153,Bowler,59,84,,3,4,2,3.9,5.18,Win,Yes
2195,CSK,LSG,Kotla,Mumbai,RR,Bat,1,Player_113,Bowler,79,74,106.75675675675676,1,2,2,3.3,9.98,Win,No
2196,RCB,GT,Wankhede,Delhi,DC,Bat,1,Player_60,All-rounder,39,26,150.0,1,5,0,4.0,9.33,Win,Yes
2197,CSK,RCB,Wankhede,Kolkata,KKR,Bat,1,Player_146,All-rounder,15,10,150.0,2,2,3,3.2,6.97,Win,No
2198,DC,RR,Kotla,Bangalore,GT,Bowl,2,Player_149,Bowler,23,28,82.14285714285714,2,0,2,1.2,6.27,Loss,No
2199,RCB,GT,Chinnaswamy,Chennai,RCB,Bat,2,Player_167,Batsman,46,35,131.42857142857142,2,2,1,1.1,10.37,Loss,Yes
2200,RR,RCB,Kotla,Delhi,MI,Bat,2,Player_180,Batsman,23,32,71.875,5,2,3,3.7,8.07,Win,No
2201,LSG,DC,Chinnaswamy,Delhi,CSK,Bat,2,Player_199,All-rounder,72,56,128.57142857142858,2,1,0,3.5,8.7,Win,No
2202,SRH,DC,Chepauk,Delhi,RCB,Bat,1,Player_227,Bowler,67,65,103.07692307692307,0,5,2,1.7,,Win,No
2203,MI,GT,Wankhede,Kolkata,DC,Bowl,2,Player_325,Batsman,17,19,89.47368421052632,0,2,0,3.2,10.41,Loss,Yes
2204,DC,MI,Chinnaswamy,Chennai,KKR,Bowl,1,Player_9,All-rounder,45,65,69.23076923076923,3,0,0,2.1,8.44,Loss,Yes
2205,KKR,DC,Wankhede,Delhi,DC,Bowl,1,Player_6,All-rounder,19,13,146.15384615384613,4,2,3,3.0,6.2,Win,Yes
2206,DC,PBKS,Wankhede,Mumbai,CSK,Bowl,2,Player_170,Bowler,96,63,152.38095238095238,4,2,4,2.0,6.4,Win,Yes
2207,DC,SRH,Kotla,Delhi,GT,Bowl,1,Player_287,All-rounder,75,76,98.68421052631578,2,2,4,1.9,4.51,Loss,No
2208,RCB,CSK,Wankhede,Delhi,MI,Bowl,2,Player_197,All-rounder,103,81,127.16049382716051,6,5,0,0.6,8.02,Win,No
2209,SRH,CSK,Kotla,Kolkata,LSG,Bowl,1,Player_334,All-rounder,96,80,120.0,9,0,4,3.6,7.74,Win,No
2210,CSK,GT,Eden Gardens,Bangalore,LSG,Bat,2,Player_278,Bowler,16,21,76.19047619047619,4,2,4,1.2,7.95,Loss,No
2211,RCB,PBKS,Kotla,Kolkata,MI,Bat,2,Player_309,Bowler,11,11,,2,1,0,2.9,6.3,Loss,No
2212,MI,LSG,Chinnaswamy,Mumbai,MI,Bowl,1,Player_168,All-rounder,56,38,147.36842105263156,6,2,3,3.1,7.28,Loss,Yes
2213,RR,KKR,Chinnaswamy,Mumbai,LSG,Bat,1,Player_271,All-rounder,82,77,106.49350649350649,6,4,2,3.9,5.27,Loss,No
2214,LSG,SRH,Eden Gardens,Chennai,GT,Bat,1,Player_289,Bowler,34,54,62.96296296296296,1,3,1,3.0,8.2,Win,Yes
2215,CSK,KKR,Eden Gardens,Chennai,LSG,Bat,1,Player_79,All-rounder,46,65,,4,3,3,2.7,5.36,Win,No
2216,GT,PBKS,Kotla,Delhi,MI,Bowl,1,Player_306,Bowler,85,82,103.65853658536585,9,2,3,1.6,7.68,Loss,Yes
2217,RCB,DC,Chepauk,Kolkata,GT,Bowl,1,Player_122,Bowler,78,71,109.85915492957747,4,1,0,2.0,9.41,Win,No
2218,CSK,DC,Chinnaswamy,Delhi,DC,Bat,1,Player_161,Bowler,8,7,114.28571428571428,1,0,0,1.2,10.41,Win,No
2219,DC,GT,Wankhede,Delhi,PBKS,Bowl,2,Player_216,All-rounder,17,25,68.0,4,2,4,0.6,4.46,Loss,No
2220,RR,CSK,Chepauk,Chennai,LSG,Bowl,1,Player_69,Batsman,46,35,131.42857142857142,2,4,2,2.7,6.13,Win,No
2221,GT,SRH,Eden Gardens,Kolkata,PBKS,Bowl,2,Player_36,Batsman,22,15,146.66666666666666,5,3,4,3.6,4.46,Win,Yes
2222,PBKS,SRH,Wankhede,Kolkata,SRH,Bat,2,Player_36,Batsman,60,40,150.0,2,4,3,1.2,8.0,Loss,Yes
2223,RR,GT,Kotla,Bangalore,KKR,Bowl,1,Player_271,Bowler,50,48,104.16666666666667,6,4,3,2.6,,Win,Yes
2224,DC,CSK,Wankhede,Chennai,GT,Bat,2,Player_290,All-rounder,40,40,,6,1,2,1.8,7.27,Loss,Yes
2225,MI,DC,Kotla,Chennai,SRH,Bowl,2,Player_292,Bowler,40,44,90.9090909090909,3,1,0,3.4,5.35,Win,No
2226,KKR,PBKS,Chinnaswamy,Kolkata,SRH,Bowl,1,Player_62,All-rounder,64,73,87.67123287671232,2,1,3,1.3,,Loss,Yes
2227,PBKS,MI,Wankhede,Kolkata,PBKS,Bowl,1,Player_159,All-rounder,111,77,144.15584415584414,8,5,1,1.6,6.97,Win,No
2228,DC,PBKS,Chepauk,Chennai,LSG,Bat,1,Player_122,Batsman,9,6,150.0,2,0,1,2.7,7.07,Win,Yes
2229,CSK,PBKS,Kotla,Delhi,DC,Bowl,2,Player_95,Bowler,20,22,90.9090909090909,3,0,1,1.3,5.14,Win,No
2230,GT,RCB,Eden Gardens,Bangalore,GT,Bat,1,Player_318,Batsman,83,71,116.90140845070422,8,3,4,1.7,4.44,Win,No
2231,RCB,GT,Kotla,Kolkata,CSK,Bowl,2,Player_201,Batsman,7,7,100.0,1,1,1,3.4,6.27,Loss,No
2232,KKR,GT,Chinnaswamy,Bangalore,SRH,Bowl,2,Player_347,Bowler,53,40,132.5,7,5,3,2.4,5.03,Loss,Yes
2233,GT,DC,Chepauk,Bangalore,DC,Bowl,2,Player_189,Bowler,9,14,64.28571428571429,2,1,1,2.4,10.05,Win,Yes
2234,GT,RR,Eden Gardens,Chennai,SRH,Bat,1,Player_283,Bowler,21,17,123.52941176470588,3,3,1,2.7,10.53,Loss,No
2235,PBKS,MI,Chinnaswamy,Bangalore,PBKS,Bowl,2,Player_187,Bowler,90,58,155.17241379310346,8,0,1,1.6,10.52,Win,No
2236,DC,RCB,Chepauk,Delhi,RCB,Bowl,2,Player_234,Batsman,59,89,66.29213483146067,0,3,1,1.2,4.88,Win,No
2237,CSK,GT,Kotla,Chennai,GT,Bowl,2,Player_286,Batsman,65,71,91.54929577464789,9,5,2,1.1,7.43,Loss,Yes
2238,SRH,RCB,Chepauk,Mumbai,DC,Bat,1,Player_296,Batsman,43,51,84.31372549019608,0,3,0,2.6,9.17,Loss,No
2239,GT,CSK,Eden Gardens,Mumbai,DC,Bowl,1,Player_11,Batsman,16,13,123.07692307692308,4,0,4,3.4,5.86,Loss,Yes
2240,KKR,RCB,Eden Gardens,Delhi,GT,Bowl,1,Player_300,All-rounder,7,5,140.0,1,1,1,1.5,10.08,Loss,Yes
2241,MI,PBKS,Kotla,Chennai,RCB,Bowl,1,Player_264,Batsman,60,54,111.11111111111111,2,3,1,3.6,5.21,Win,No
2242,GT,PBKS,Chepauk,Chennai,DC,Bat,2,Player_74,Batsman,25,40,,5,2,4,1.7,7.71,Win,No
2243,CSK,SRH,Chinnaswamy,Delhi,LSG,Bat,1,Player_187,Batsman,73,79,92.40506329113924,5,0,2,0.9,5.94,Loss,No
2244,MI,DC,Chepauk,Delhi,RCB,Bowl,1,Player_142,All-rounder,76,84,90.47619047619048,4,5,1,1.1,5.6,Win,No
2245,CSK,GT,Chinnaswamy,Bangalore,LSG,Bowl,2,Player_227,Bowler,82,56,146.42857142857142,4,4,1,3.5,8.18,Loss,No
2246,LSG,CSK,Chepauk,Mumbai,GT,Bowl,1,Player_20,Bowler,78,57,136.8421052631579,0,4,2,3.7,9.15,Loss,Yes
2247,CSK,RCB,Chepauk,Bangalore,PBKS,Bat,2,Player_277,Batsman,64,84,76.19047619047619,5,5,4,0.8,7.44,Loss,No
2248,RR,CSK,Chepauk,Delhi,RR,Bat,2,Player_265,Bowler,74,79,93.67088607594937,5,0,2,1.9,8.63,Win,No
2249,MI,LSG,Eden Gardens,Delhi,LSG,Bowl,2,Player_229,All-rounder,8,11,72.72727272727273,2,1,4,2.7,4.17,Win,Yes
2250,PBKS,RCB,Eden Gardens,Bangalore,RCB,Bowl,1,Player_250,Bowler,8,7,114.28571428571428,2,1,4,1.5,8.11,Win,Yes
